transaction_id,account_id,amount,currency,merchant,category,txn_ts,status,channel,city,country
tx_0005236,5552,13182.69,NPR,Samsung,shopping,2025-11-24 04:18:29,APPROVED,mobile,Pokhara,Nepal
tx_0005237,3702,19509.95,NPR,NTC,telecom,2025-12-29 03:05:25,DECLINED,mobile,Biratnagar,Nepal
tx_0005238,2641,13229.86,NPR,Ncell,telecom,2025-12-08 02:06:17,APPROVED,web,Lalitpur,Nepal
tx_0005239,5079,0,NPR,Ncell,telecom,2025-12-10 23:51:56,APPROVED,mobile,Kathmandu,Nepal
tx_0005240,1150,16492.37,NPR,Daraz,ecommerce,2025-12-25 07:14:13,APPROVED,mobile,Lalitpur,Nepal
tx_0005241,4957,7601.17,NPR,Samsung,shopping,2025-11-26 18:14:48,APPROVED,pos,Kathmandu,Nepal
tx_0005242,2566,5008.79,NPR,Pathao,transport,2025-12-05 22:10:50,APPROVED,mobile,Kathmandu,Nepal
tx_0005243,4580,3892.21,NPR,SastoDeal,ecommerce,2025-12-24 01:16:44,APPROVED,mobile,Lalitpur,Nepal
tx_0005244,3790,4886.88,NPR,BigMart,grocery,2025-12-13 19:40:17,APPROVED,web,Kathmandu,Nepal
tx_0005245,5040,10729.33,NPR,BigMart,grocery,2025-11-29 05:37:07,APPROVED,mobile,Biratnagar,Nepal
tx_0005246,3166,1306.3,NPR,Ncell,telecom,2025-11-20 12:07:09,DECLINED,web,Kathmandu,Nepal
tx_0005247,2779,9258.89,NPR,Apple,shopping,2025-12-14 12:57:36,APPROVED,mobile,Biratnagar,Nepal
tx_0005248,1763,11255.04,NPR,InDrive,transport,2025-12-26 21:25:52,APPROVED,mobile,Biratnagar,Nepal
tx_0005249,4077,19558.89,NPR,Ncell,telecom,2025-12-01 14:12:11,APPROVED,mobile,Pokhara,Nepal
tx_0005250,3807,1450.49,NPR,Ncell,telecom,2025-11-16 20:19:35,APPROVED,pos,Kathmandu,Nepal
tx_0005251,1214,19817.02,NPR,Apple,shopping,2025-12-01 20:03:51,APPROVED,mobile,Kathmandu,Nepal
tx_0005252,3275,6309.04,NPR,Pathao,transport,2025-12-24 10:18:23,APPROVED,pos,Pokhara,Nepal
tx_0005253,5150,1631.6,NPR,Samsung,shopping,2025-12-16 05:35:11,APPROVED,web,Pokhara,Nepal
tx_0005254,1695,5240.65,NPR,Daraz,ecommerce,2025-12-25 00:12:29,APPROVED,mobile,Pokhara,Nepal
tx_0005255,2300,18451.95,NPR,Pathao,transport,2025-11-26 16:39:23,APPROVED,pos,Lalitpur,Nepal
tx_0005256,2606,6974.52,NPR,Pathao,transport,2025-11-20 08:39:31,APPROVED,web,Lalitpur,Nepal
tx_0005257,5137,339.76,NPR,BigMart,grocery,2025-12-13 15:19:35,APPROVED,web,Pokhara,Nepal
tx_0005258,2877,13308.84,NPR,Apple,shopping,2025-12-10 17:43:52,APPROVED,web,Biratnagar,Nepal
tx_0005259,3292,17759.46,NPR,Pathao,transport,2025-11-15 23:25:18,APPROVED,mobile,Biratnagar,Nepal
tx_0005260,5116,0,NPR,InDrive,transport,2025-11-16 11:50:21,APPROVED,mobile,Lalitpur,Nepal
tx_0005261,1062,12251.31,NPR,SastoDeal,ecommerce,2025-12-19 17:43:37,APPROVED,pos,Lalitpur,Nepal
tx_0005262,3663,5715.69,NPR,SastoDeal,ecommerce,2025-12-27 03:59:26,APPROVED,web,Pokhara,Nepal
tx_0005263,4398,12078.69,NPR,SastoDeal,ecommerce,2025-11-15 01:28:25,APPROVED,pos,Lalitpur,Nepal
tx_0005264,4714,10206.53,NPR,SastoDeal,ecommerce,2025-12-12 11:40:14,APPROVED,mobile,Kathmandu,Nepal
tx_0005265,2793,8190.18,NPR,Bhatbhateni,grocery,2025-12-19 01:22:54,APPROVED,web,Pokhara,Nepal
tx_0005266,5056,336.59,NPR,Samsung,shopping,2025-11-29 07:49:28,APPROVED,mobile,Lalitpur,Nepal
tx_0005267,2687,1347.96,NPR,Apple,shopping,2025-12-15 23:04:45,APPROVED,mobile,Biratnagar,Nepal
tx_0005268,1106,3961.52,NPR,NTC,telecom,2025-12-10 10:08:27,APPROVED,web,Pokhara,Nepal
tx_0005269,1670,12093.19,NPR,Pathao,transport,2025-12-20 04:32:42,APPROVED,web,Biratnagar,Nepal
tx_0005270,5250,7228.41,NPR,InDrive,transport,2025-11-30 10:24:51,APPROVED,pos,Biratnagar,Nepal
tx_0005271,2779,18819.08,NPR,Ncell,telecom,2025-12-12 23:12:57,APPROVED,mobile,Kathmandu,Nepal
tx_0005272,4103,11235.39,NPR,SastoDeal,ecommerce,2025-12-01 17:25:19,APPROVED,pos,Pokhara,Nepal
tx_0005273,3050,10837.66,NPR,SastoDeal,ecommerce,2025-11-25 15:27:54,APPROVED,web,Kathmandu,Nepal
tx_0005274,5414,6320.35,NPR,InDrive,transport,2025-12-18 02:56:48,APPROVED,web,Pokhara,Nepal
tx_0005275,4651,11602.88,NPR,Samsung,shopping,2025-12-20 04:14:48,APPROVED,mobile,Pokhara,Nepal
tx_0005276,5400,46.46,NPR,InDrive,transport,2025-11-29 20:43:32,APPROVED,mobile,Lalitpur,Nepal
tx_0005277,3045,5684.79,NPR,Pathao,transport,2025-12-06 20:24:31,APPROVED,pos,Biratnagar,Nepal
tx_0005278,2896,18714.0,NPR,Pathao,transport,2025-12-19 10:50:18,APPROVED,web,Lalitpur,Nepal
tx_0005279,3873,15623.99,NPR,Pathao,transport,2025-12-05 08:54:35,APPROVED,web,Kathmandu,Nepal
tx_0005280,4660,18300.17,NPR,InDrive,transport,2025-12-16 14:04:58,APPROVED,mobile,Lalitpur,Nepal
tx_0005281,4087,5777.13,NPR,Pathao,transport,2025-11-18 18:01:22,APPROVED,mobile,Lalitpur,Nepal
tx_0005282,3201,5071.32,NPR,NTC,telecom,2025-11-29 06:38:35,APPROVED,mobile,Biratnagar,Nepal
tx_0005283,2228,17214.29,NPR,NTC,telecom,2025-11-17 21:51:27,APPROVED,pos,Lalitpur,Nepal
tx_0005284,5121,16466.42,NPR,SastoDeal,ecommerce,2025-12-04 00:39:35,APPROVED,pos,Biratnagar,Nepal
tx_0005285,5278,17099.11,NPR,Daraz,ecommerce,2025-12-26 15:01:57,APPROVED,mobile,Kathmandu,Nepal
tx_0005286,5929,6573.48,NPR,Pathao,transport,2025-11-20 23:03:35,APPROVED,pos,Kathmandu,Nepal
tx_0005287,1440,1058.7,NPR,BigMart,grocery,2025-12-22 00:15:07,APPROVED,mobile,Kathmandu,Nepal
tx_0005288,4533,2097.26,NPR,Bhatbhateni,grocery,2025-12-07 00:51:52,APPROVED,pos,Lalitpur,Nepal
tx_0005289,1262,3889.04,NPR,Daraz,ecommerce,2025-11-19 11:08:29,APPROVED,web,Pokhara,Nepal
tx_0005290,1505,2695.11,NPR,Pathao,transport,2025-12-19 17:28:54,APPROVED,pos,Pokhara,Nepal
tx_0005291,1440,7398.97,NPR,Bhatbhateni,grocery,2025-12-12 10:45:48,DECLINED,web,Biratnagar,Nepal
tx_0005292,1858,317.34,NPR,Apple,shopping,2025-12-01 03:00:23,APPROVED,mobile,Biratnagar,Nepal
tx_0005293,3717,14172.63,NPR,Samsung,shopping,2025-12-13 23:27:24,APPROVED,web,Lalitpur,Nepal
tx_0005294,1406,947.91,NPR,Ncell,telecom,2025-12-08 08:56:34,APPROVED,mobile,Pokhara,Nepal
tx_0005295,2473,1143.82,NPR,InDrive,transport,2025-11-24 04:30:47,APPROVED,pos,Biratnagar,Nepal
tx_0005296,4191,14783.92,NPR,Samsung,shopping,2025-12-12 08:27:10,DECLINED,pos,Pokhara,Nepal
tx_0005297,2554,9223.17,NPR,SastoDeal,ecommerce,2025-12-23 20:27:55,APPROVED,mobile,Biratnagar,Nepal
tx_0005298,3021,19505.71,NPR,NTC,telecom,2025-12-19 12:13:59,APPROVED,pos,Kathmandu,Nepal
tx_0005299,1814,1617.21,NPR,Pathao,transport,2025-11-26 21:43:13,DECLINED,web,Pokhara,Nepal
tx_0005300,2175,10532.03,NPR,BigMart,grocery,2025-12-04 19:42:32,APPROVED,pos,Kathmandu,Nepal
tx_0005301,5857,2267.86,NPR,Ncell,telecom,2025-11-25 22:59:36,APPROVED,pos,Pokhara,Nepal
tx_0005302,2471,16942.87,NPR,InDrive,transport,2025-12-11 01:28:05,DECLINED,mobile,Lalitpur,Nepal
tx_0005303,2606,14517.38,NPR,BigMart,grocery,2025-11-22 13:58:28,APPROVED,web,Kathmandu,Nepal
tx_0005304,4078,14206.24,NPR,NTC,telecom,2025-11-28 08:29:41,APPROVED,web,Pokhara,Nepal
tx_0005305,1770,18597.48,NPR,Ncell,telecom,2025-12-23 12:27:38,APPROVED,mobile,Biratnagar,Nepal
tx_0005306,1589,1317.84,NPR,Apple,shopping,2025-12-08 15:33:15,APPROVED,mobile,Kathmandu,Nepal
tx_0005307,4739,8223.14,NPR,Bhatbhateni,grocery,2025-11-18 09:03:32,APPROVED,pos,Kathmandu,Nepal
tx_0005308,4297,11286.8,NPR,Apple,shopping,2025-11-19 20:00:00,APPROVED,web,Kathmandu,Nepal
tx_0005309,4968,18554.59,NPR,Pathao,transport,2025-12-20 15:29:13,APPROVED,pos,Kathmandu,Nepal
tx_0005310,5259,13707.22,NPR,Daraz,ecommerce,2025-12-09 08:40:47,APPROVED,pos,Biratnagar,Nepal
tx_0005311,5024,7269.25,NPR,SastoDeal,ecommerce,2025-11-29 15:17:20,APPROVED,web,Biratnagar,Nepal
tx_0005312,2910,11403.04,NPR,Apple,shopping,2025-12-14 10:13:41,APPROVED,mobile,Pokhara,Nepal
tx_0005313,4108,19631.94,NPR,Samsung,shopping,2025-12-11 05:48:10,APPROVED,pos,Lalitpur,Nepal
tx_0005314,1327,3901.61,NPR,NTC,telecom,2025-12-09 09:07:38,APPROVED,mobile,Kathmandu,Nepal
tx_0005315,5234,16165.66,NPR,Apple,shopping,2025-11-20 05:04:52,DECLINED,mobile,Kathmandu,Nepal
tx_0005316,3085,18208.28,NPR,Samsung,shopping,2025-12-20 14:12:19,DECLINED,mobile,Kathmandu,Nepal
tx_0005317,2978,3587.51,NPR,Daraz,ecommerce,2025-12-22 20:04:58,APPROVED,mobile,Pokhara,Nepal
tx_0005318,3168,14378.55,NPR,InDrive,transport,2025-12-22 19:13:58,APPROVED,web,Pokhara,Nepal
tx_0005319,2911,16184.7,NPR,Daraz,ecommerce,2025-12-02 10:59:03,APPROVED,pos,Kathmandu,Nepal
tx_0005320,2095,12776.01,NPR,BigMart,grocery,2025-11-28 07:58:15,APPROVED,mobile,Pokhara,Nepal
tx_0005321,2784,13770.13,NPR,Pathao,transport,2025-11-27 11:25:10,APPROVED,web,Pokhara,Nepal
tx_0005322,4749,3294.78,NPR,Samsung,shopping,2025-12-18 07:14:09,APPROVED,mobile,Pokhara,Nepal
tx_0005323,5859,18440.73,NPR,BigMart,grocery,2025-12-19 18:23:46,APPROVED,mobile,Lalitpur,Nepal
tx_0005324,1011,11440.65,NPR,Daraz,ecommerce,2025-11-26 04:23:48,APPROVED,pos,Pokhara,Nepal
tx_0005325,2640,6369.64,NPR,SastoDeal,ecommerce,2025-12-20 18:40:01,APPROVED,web,Biratnagar,Nepal
tx_0005326,2522,1904.44,NPR,Samsung,shopping,2025-12-12 18:00:52,APPROVED,pos,Kathmandu,Nepal
tx_0005327,4905,5177.74,NPR,Ncell,telecom,2025-12-21 09:54:47,APPROVED,mobile,Biratnagar,Nepal
tx_0005328,1752,7543.31,NPR,Bhatbhateni,grocery,2025-12-26 01:19:21,APPROVED,web,Biratnagar,Nepal
tx_0005329,3191,10337.67,NPR,Bhatbhateni,grocery,2025-12-14 23:17:05,APPROVED,web,Pokhara,Nepal
tx_0005330,5162,-4630.01,NPR,Pathao,transport,2025-12-09 19:33:45,APPROVED,web,Biratnagar,Nepal
tx_0005331,3104,13595.6,NPR,Daraz,ecommerce,2025-12-03 13:58:39,APPROVED,web,Kathmandu,Nepal
tx_0005332,3956,4637.31,NPR,Bhatbhateni,grocery,2025-11-18 12:52:51,APPROVED,pos,Biratnagar,Nepal
tx_0005333,1001,9362.74,NPR,Bhatbhateni,grocery,2025-11-18 15:28:05,APPROVED,web,Lalitpur,Nepal
tx_0005334,5432,19464.19,NPR,BigMart,grocery,2025-12-08 20:50:34,DECLINED,web,Kathmandu,Nepal
tx_0005335,5755,17002.66,NPR,Apple,shopping,2025-12-03 03:55:33,APPROVED,pos,Lalitpur,Nepal
tx_0005336,4232,5195.68,NPR,InDrive,transport,2025-12-19 00:55:44,APPROVED,web,Lalitpur,Nepal
tx_0005337,3683,1334.24,NPR,InDrive,transport,2025-11-28 12:03:22,APPROVED,mobile,Kathmandu,Nepal
tx_0005338,5154,19709.88,NPR,Apple,shopping,2025-11-17 21:14:43,APPROVED,web,Pokhara,Nepal
tx_0005339,3929,18365.52,NPR,BigMart,grocery,2025-11-30 16:32:19,DECLINED,mobile,Kathmandu,Nepal
tx_0005340,2757,7043.71,NPR,NTC,telecom,2025-12-02 20:24:44,APPROVED,web,Lalitpur,Nepal
tx_0005341,2378,6468.71,NPR,Ncell,telecom,2025-12-26 16:57:32,APPROVED,pos,Biratnagar,Nepal
tx_0005342,2000,15041.81,NPR,Ncell,telecom,2025-11-28 21:52:40,APPROVED,web,Kathmandu,Nepal
tx_0005343,2443,6690.29,NPR,Apple,shopping,2025-12-05 04:49:55,DECLINED,web,Kathmandu,Nepal
tx_0005344,4985,13550.89,NPR,Ncell,telecom,2025-11-18 04:57:30,APPROVED,pos,Kathmandu,Nepal
tx_0005345,3738,5661.89,NPR,BigMart,grocery,2025-12-15 20:24:32,APPROVED,mobile,Kathmandu,Nepal
tx_0005346,2122,4848.01,NPR,NTC,telecom,2025-12-05 15:07:04,APPROVED,web,Lalitpur,Nepal
tx_0005347,5848,1244.1,NPR,NTC,telecom,2025-11-25 07:19:57,APPROVED,pos,Kathmandu,Nepal
tx_0005348,2581,1298.03,NPR,Samsung,shopping,2025-11-26 19:07:05,APPROVED,web,Kathmandu,Nepal
tx_0005349,4461,10365.48,NPR,InDrive,transport,2025-11-18 20:52:56,APPROVED,web,Pokhara,Nepal
tx_0005350,4607,12256.89,NPR,Pathao,transport,2025-12-10 10:43:05,APPROVED,web,Pokhara,Nepal
tx_0005351,2515,19602.15,NPR,Daraz,ecommerce,2025-12-14 20:15:02,APPROVED,web,Pokhara,Nepal
tx_0005352,1807,4704.03,NPR,Ncell,telecom,2025-11-23 10:01:06,APPROVED,web,Pokhara,Nepal
tx_0005353,1099,16308.04,NPR,Ncell,telecom,2025-12-06 05:05:19,APPROVED,mobile,Biratnagar,Nepal
tx_0005354,3447,17134.94,NPR,Apple,shopping,2025-12-06 02:05:06,APPROVED,pos,Kathmandu,Nepal
tx_0005355,2633,9118.42,NPR,Samsung,shopping,2025-11-22 20:23:46,APPROVED,mobile,Kathmandu,Nepal
tx_0005356,3853,19650.95,NPR,Daraz,ecommerce,2025-12-02 06:36:25,APPROVED,web,Lalitpur,Nepal
tx_0005357,1051,8337.75,NPR,Bhatbhateni,grocery,2025-12-24 06:14:50,APPROVED,web,Lalitpur,Nepal
tx_0005358,2331,7438.47,NPR,Daraz,ecommerce,2025-12-24 22:44:28,APPROVED,web,Biratnagar,Nepal
tx_0005359,4096,3277.37,NPR,NTC,telecom,2025-12-13 16:50:37,APPROVED,mobile,Lalitpur,Nepal
tx_0005360,2863,4541.26,NPR,InDrive,transport,2025-11-20 13:09:44,DECLINED,web,Biratnagar,Nepal
tx_0005361,5205,17105.14,NPR,InDrive,transport,2025-12-18 16:00:23,APPROVED,pos,Pokhara,Nepal
tx_0005362,1396,274.5,NPR,Ncell,telecom,2025-11-21 02:27:49,APPROVED,pos,Lalitpur,Nepal
tx_0005363,4247,3303.01,NPR,Apple,shopping,2025-12-19 14:24:48,APPROVED,mobile,Kathmandu,Nepal
tx_0005364,2514,19420.73,NPR,Pathao,transport,2025-12-04 02:31:35,APPROVED,pos,Pokhara,Nepal
tx_0005365,2456,3303.43,NPR,NTC,telecom,2025-11-19 00:41:43,APPROVED,pos,Kathmandu,Nepal
tx_0005366,5602,8405.4,NPR,Bhatbhateni,grocery,2025-12-05 10:52:34,APPROVED,mobile,Biratnagar,Nepal
tx_0005367,2245,13156.87,NPR,InDrive,transport,2025-12-29 18:24:36,APPROVED,web,Kathmandu,Nepal
tx_0005368,2218,16028.85,NPR,Apple,shopping,2025-12-06 11:19:41,APPROVED,web,Biratnagar,Nepal
tx_0005369,3635,7983.54,NPR,Daraz,ecommerce,2025-11-30 01:28:45,APPROVED,mobile,Biratnagar,Nepal
tx_0005370,5254,11636.33,NPR,Apple,shopping,2025-11-27 13:35:17,APPROVED,web,Kathmandu,Nepal
tx_0005371,5516,14996.73,NPR,BigMart,grocery,2025-12-25 13:07:40,DECLINED,pos,Lalitpur,Nepal
tx_0005372,4528,5724.14,NPR,Ncell,telecom,2025-12-06 14:16:39,APPROVED,mobile,Lalitpur,Nepal
tx_0005373,5278,1525.51,NPR,Samsung,shopping,2025-11-23 05:59:50,APPROVED,pos,Lalitpur,Nepal
tx_0005374,1691,15709.24,NPR,NTC,telecom,2025-11-25 15:56:03,APPROVED,pos,Lalitpur,Nepal
tx_0005375,1578,15627.64,NPR,Pathao,transport,2025-12-03 11:09:50,APPROVED,mobile,Lalitpur,Nepal
tx_0005376,1894,15536.27,NPR,BigMart,grocery,2025-12-28 11:14:50,APPROVED,web,Kathmandu,Nepal
tx_0005377,5813,18560.22,NPR,Apple,shopping,2025-12-06 12:11:06,APPROVED,mobile,Lalitpur,Nepal
tx_0005378,1309,2348.05,NPR,InDrive,transport,2025-11-21 20:56:21,APPROVED,pos,Pokhara,Nepal
tx_0005379,1783,2516.8,NPR,Daraz,ecommerce,2025-12-10 08:55:17,APPROVED,pos,Pokhara,Nepal
tx_0005380,4543,9134.59,NPR,Pathao,transport,2025-12-16 05:57:28,APPROVED,web,Kathmandu,Nepal
tx_0005381,4366,13257.64,NPR,Pathao,transport,2025-12-08 09:28:28,APPROVED,mobile,Pokhara,Nepal
tx_0005382,1901,18769.85,NPR,NTC,telecom,2025-12-25 23:52:16,DECLINED,pos,Biratnagar,Nepal
tx_0005383,3907,12565.02,NPR,BigMart,grocery,2025-11-19 18:48:23,DECLINED,web,Kathmandu,Nepal
tx_0005384,3769,0,NPR,NTC,telecom,2025-12-23 05:13:59,APPROVED,mobile,Pokhara,Nepal
tx_0005385,2013,5040.55,NPR,Daraz,ecommerce,2025-11-19 20:22:05,APPROVED,web,Pokhara,Nepal
tx_0005386,5394,6541.46,NPR,NTC,telecom,2025-11-17 13:41:22,APPROVED,web,Kathmandu,Nepal
tx_0005387,5457,8507.61,NPR,Bhatbhateni,grocery,2025-12-22 22:37:52,APPROVED,mobile,Lalitpur,Nepal
tx_0005388,5542,17089.72,NPR,BigMart,grocery,2025-12-07 11:51:51,APPROVED,web,Lalitpur,Nepal
tx_0005389,3441,14610.98,NPR,Daraz,ecommerce,2025-11-15 11:47:50,DECLINED,pos,Lalitpur,Nepal
tx_0005390,4609,11248.58,NPR,Daraz,ecommerce,2025-11-17 03:43:57,APPROVED,pos,Kathmandu,Nepal
tx_0005391,4919,10506.97,NPR,NTC,telecom,2025-12-18 02:40:27,APPROVED,web,Pokhara,Nepal
tx_0005392,5114,0,NPR,NTC,telecom,2025-12-27 14:27:54,APPROVED,mobile,Kathmandu,Nepal
tx_0005393,1884,13336.47,NPR,NTC,telecom,2025-12-08 20:20:55,APPROVED,web,Kathmandu,Nepal
tx_0005394,3286,13524.11,NPR,Pathao,transport,2025-12-24 08:53:40,APPROVED,pos,Lalitpur,Nepal
tx_0005395,5509,7619.44,NPR,Pathao,transport,2025-12-22 14:29:56,APPROVED,web,Kathmandu,Nepal
tx_0005396,4542,1366.39,NPR,Ncell,telecom,2025-12-29 14:56:55,APPROVED,web,Kathmandu,Nepal
tx_0005397,5594,8840.17,NPR,Bhatbhateni,grocery,2025-12-03 13:50:17,APPROVED,pos,Biratnagar,Nepal
tx_0005398,1408,6341.83,NPR,Daraz,ecommerce,2025-12-20 09:47:54,APPROVED,web,Biratnagar,Nepal
tx_0005399,2927,18814.28,NPR,Apple,shopping,2025-11-15 13:23:27,APPROVED,pos,Biratnagar,Nepal
tx_0005400,4150,9319.24,NPR,Bhatbhateni,grocery,2025-12-18 17:51:17,APPROVED,pos,Pokhara,Nepal
tx_0005401,4652,5845.21,NPR,Samsung,shopping,2025-12-17 18:51:39,APPROVED,pos,Biratnagar,Nepal
tx_0005402,2213,5707.24,NPR,Apple,shopping,2025-12-18 06:15:04,APPROVED,mobile,Kathmandu,Nepal
tx_0005403,2485,8020.66,NPR,Bhatbhateni,grocery,2025-12-24 12:53:24,APPROVED,pos,Lalitpur,Nepal
tx_0005404,4414,18698.54,NPR,NTC,telecom,2025-11-19 07:14:06,APPROVED,web,Biratnagar,Nepal
tx_0005405,4132,13569.41,NPR,Ncell,telecom,2025-12-11 20:26:13,DECLINED,pos,Lalitpur,Nepal
tx_0005406,2997,5229.33,NPR,Ncell,telecom,2025-12-13 12:41:03,APPROVED,web,Kathmandu,Nepal
tx_0005407,5383,5508.16,NPR,NTC,telecom,2025-11-24 16:59:15,APPROVED,mobile,Pokhara,Nepal
tx_0005408,4447,9356.42,NPR,InDrive,transport,2025-11-22 05:57:03,APPROVED,web,Biratnagar,Nepal
tx_0005409,2067,16446.79,NPR,Apple,shopping,2025-12-12 04:56:42,APPROVED,web,Kathmandu,Nepal
tx_0005410,3632,11107.11,NPR,Samsung,shopping,2025-12-11 15:12:12,APPROVED,web,Lalitpur,Nepal
tx_0005411,4052,19262.87,NPR,Pathao,transport,2025-12-13 16:06:31,APPROVED,pos,Lalitpur,Nepal
tx_0005412,4769,13828.08,NPR,InDrive,transport,2025-11-27 17:51:41,APPROVED,pos,Kathmandu,Nepal
tx_0005413,1408,4547.46,NPR,Daraz,ecommerce,2025-12-16 00:59:37,DECLINED,mobile,Pokhara,Nepal
tx_0005414,3693,9008.9,NPR,SastoDeal,ecommerce,2025-12-18 05:35:08,APPROVED,pos,Kathmandu,Nepal
tx_0005415,3021,9665.75,NPR,Pathao,transport,2025-12-29 20:02:51,APPROVED,web,Biratnagar,Nepal
tx_0005416,2683,10409.42,NPR,InDrive,transport,2025-12-04 06:38:44,APPROVED,pos,Pokhara,Nepal
tx_0005417,5128,8699.88,NPR,Apple,shopping,2025-11-15 23:56:27,APPROVED,mobile,Pokhara,Nepal
tx_0005418,2664,4588.52,NPR,NTC,telecom,2025-11-21 10:18:08,APPROVED,web,Biratnagar,Nepal
tx_0005419,5485,8742.17,NPR,Ncell,telecom,2025-12-16 17:51:45,APPROVED,web,Biratnagar,Nepal
tx_0005420,4277,12400.83,NPR,Apple,shopping,2025-11-29 06:31:28,DECLINED,mobile,Pokhara,Nepal
tx_0005421,5756,3321.14,NPR,Pathao,transport,2025-12-03 08:33:32,APPROVED,web,Pokhara,Nepal
tx_0005422,4101,4773.56,NPR,Apple,shopping,2025-12-16 17:42:53,APPROVED,web,Lalitpur,Nepal
tx_0005423,2377,673.03,NPR,Pathao,transport,2025-12-16 00:46:54,APPROVED,web,Biratnagar,Nepal
tx_0005424,4624,16581.27,NPR,BigMart,grocery,2025-11-30 08:19:03,APPROVED,pos,Biratnagar,Nepal
tx_0005425,5080,12811.93,NPR,SastoDeal,ecommerce,2025-11-29 11:02:20,APPROVED,mobile,Lalitpur,Nepal
tx_0005426,2390,13440.03,NPR,Ncell,telecom,2025-12-23 19:36:21,APPROVED,web,Lalitpur,Nepal
tx_0005427,3160,4027.08,NPR,Pathao,transport,2025-12-20 12:09:27,APPROVED,pos,Pokhara,Nepal
tx_0005428,3948,12165.58,NPR,BigMart,grocery,2025-12-12 07:25:27,APPROVED,web,Pokhara,Nepal
tx_0005429,1721,2964.36,NPR,Bhatbhateni,grocery,2025-11-21 17:11:30,APPROVED,web,Biratnagar,Nepal
tx_0005430,1292,8075.69,NPR,SastoDeal,ecommerce,2025-11-24 23:41:37,DECLINED,web,Biratnagar,Nepal
tx_0005431,4916,9962.4,NPR,InDrive,transport,2025-11-15 11:51:32,APPROVED,web,Biratnagar,Nepal
tx_0005432,2396,3536.41,NPR,Pathao,transport,2025-11-28 00:46:17,APPROVED,pos,Pokhara,Nepal
tx_0005433,2735,11852.76,NPR,Samsung,shopping,2025-12-10 00:35:39,APPROVED,web,Kathmandu,Nepal
tx_0005434,4414,1777.43,NPR,NTC,telecom,2025-12-08 11:20:19,DECLINED,mobile,Lalitpur,Nepal
tx_0005435,5031,10766.8,NPR,InDrive,transport,2025-11-28 09:40:18,APPROVED,web,Biratnagar,Nepal
tx_0005436,4292,7050.91,NPR,Pathao,transport,2025-11-16 21:43:02,APPROVED,mobile,Pokhara,Nepal
tx_0005437,2414,3441.59,NPR,Ncell,telecom,2025-11-29 07:18:07,APPROVED,web,Biratnagar,Nepal
tx_0005438,5175,7808.6,NPR,BigMart,grocery,2025-12-04 11:45:06,APPROVED,web,Kathmandu,Nepal
tx_0005439,3917,6517.42,NPR,SastoDeal,ecommerce,2025-11-30 08:29:43,APPROVED,web,Pokhara,Nepal
tx_0005440,5877,3401.37,NPR,Apple,shopping,2025-11-23 19:48:38,APPROVED,pos,Lalitpur,Nepal
tx_0005441,2407,12563.99,NPR,Ncell,telecom,2025-12-04 02:02:16,APPROVED,mobile,Kathmandu,Nepal
tx_0005442,3423,18649.66,NPR,Apple,shopping,2025-12-13 23:00:25,APPROVED,pos,Lalitpur,Nepal
tx_0005443,5917,17260.43,NPR,Apple,shopping,2025-12-26 23:09:36,APPROVED,pos,Lalitpur,Nepal
tx_0005444,2218,4946.66,NPR,SastoDeal,ecommerce,2025-12-12 14:43:31,APPROVED,web,Pokhara,Nepal
tx_0005445,2602,5050.95,NPR,Apple,shopping,2025-12-25 01:58:52,APPROVED,pos,Kathmandu,Nepal
tx_0005446,3287,4247.76,NPR,BigMart,grocery,2025-11-26 00:56:22,APPROVED,web,Pokhara,Nepal
tx_0005447,5299,4628.32,NPR,InDrive,transport,2025-11-23 13:34:12,APPROVED,mobile,Biratnagar,Nepal
tx_0005448,2458,1210.72,NPR,Apple,shopping,2025-11-27 01:56:12,APPROVED,web,Biratnagar,Nepal
tx_0005449,5256,7186.38,NPR,Daraz,ecommerce,2025-11-20 06:34:50,APPROVED,pos,Biratnagar,Nepal
tx_0005450,4680,8972.27,NPR,SastoDeal,ecommerce,2025-12-16 20:37:55,APPROVED,mobile,Pokhara,Nepal
tx_0005451,4117,295.2,NPR,Bhatbhateni,grocery,2025-12-27 21:04:09,APPROVED,mobile,Biratnagar,Nepal
tx_0005452,3074,6539.22,NPR,BigMart,grocery,2025-12-20 08:48:28,APPROVED,web,Kathmandu,Nepal
tx_0005453,2294,12085.64,NPR,BigMart,grocery,2025-12-18 02:25:41,APPROVED,web,Lalitpur,Nepal
tx_0005454,1900,5785.4,NPR,Samsung,shopping,2025-11-17 04:54:12,APPROVED,mobile,Kathmandu,Nepal
tx_0005455,4956,16433.09,NPR,NTC,telecom,2025-11-27 10:51:30,APPROVED,mobile,Kathmandu,Nepal
tx_0005456,2189,8333.9,NPR,Pathao,transport,2025-11-23 21:37:46,APPROVED,pos,Lalitpur,Nepal
tx_0005457,1217,15127.72,NPR,Daraz,ecommerce,2025-11-15 08:28:01,APPROVED,mobile,Biratnagar,Nepal
tx_0005458,3333,9699.47,NPR,Bhatbhateni,grocery,2025-11-22 00:49:38,APPROVED,pos,Lalitpur,Nepal
tx_0005459,3283,1496.41,NPR,Bhatbhateni,grocery,2025-12-06 00:17:54,APPROVED,pos,Pokhara,Nepal
tx_0005460,1380,11645.85,NPR,Daraz,ecommerce,2025-12-26 15:46:54,APPROVED,mobile,Pokhara,Nepal
